,Year,Country,Type,Sex,Pdf
2236,1982,USA,Unprovoked,M,1982.07.19-Orth.pdf
2237,1982,USA,Unprovoked,M,1982.06.26.b-Branson.pdf
2238,1982,USA,Unprovoked,M,1982.06.13-Shoemaker.pdf
2239,1982,USA,Unprovoked,M,1982.03.10-McGrath.pdf
2240,1982,USA,Unprovoked,M,1982.02.27-Bauer.pdf
2241,1982,USA,Unprovoked,M,1982.02.07.a-Smith_Collier.pdf
2242,1982,USA,Unprovoked,M,1982.02.07.b-Seibel.pdf
2243,1983,AUSTRALIA,Unprovoked,F,1983.07.26-Norton.pdf
2244,1983,AUSTRALIA,Unprovoked,M,1983.07.25.b-Murphy.pdf
2245,1983,AUSTRALIA,Unprovoked,M,1983.07.25.a-Boundy.pdf
2246,1983,AUSTRALIA,Unprovoked,M,1983.12.24-Williams.pdf
2247,1983,BAHAMAS,Unprovoked,M,1983.07.12.a-Gijsendorfer.pdf
2248,1983,BAHAMAS,Unprovoked,M,1983.06.22-Harth.pdf
2249,1983,BAHAMAS,Unprovoked,M,1983.06.15-NV-Yost.pdf
2250,1983,BAHAMAS,Unprovoked,M,1983.06.00-Starling
2251,1983,GREECE,Unprovoked,M,1983.12.30-Chrysafis.pdf
2252,1983,ITALY,Unprovoked,M,1983.06.15-Piaviali.pdf
2253,1983,PHILIPPINES,Unprovoked,M,1983.11.21-FerryDisaster.pdf
2254,1983,SOUTH AFRICA,Unprovoked,F,1983.11.10.a-Chanderpaul.pdf
2255,1983,SOUTH AFRICA,Unprovoked,M,1983.12.07-feet.pdf
2256,1983,SOUTH AFRICA,Unprovoked,M,1983.04.02.a-Mapande.pdf
2257,1983,SOUTH AFRICA,Unprovoked,M,1983.01.15-Amanzimtoti.pdf
2258,1983,SOUTH AFRICA,Unprovoked,M,1983.12.22-Biggs.pdf
2259,1983,SOUTH AFRICA,Unprovoked,M,1983.12.21-Heydenrych.pdf
2260,1983,SOUTH AFRICA,Unprovoked,M,1983.08.20.a-Louw.pdf
2261,1983,SOUTH AFRICA,Unprovoked,M,1983.07.15-NV-Walkup.pdf
2262,1983,SOUTH AFRICA,Unprovoked,M,1983.04.12-Venter.pdf
2263,1983,SOUTH AFRICA,Unprovoked,M,1983.03.30.a-Johnson.pdf
2264,1983,SOUTH AFRICA,Unprovoked,M,1983.03.22-IanJohnson.pdf
2265,1983,SOUTH AFRICA,Unprovoked,M,1983.02.20-Swart.pdf
2266,1983,SOUTH AFRICA,Unprovoked,M,1983.01.10-Crewe.pdf
2267,1983,SOUTH AFRICA,Unprovoked,M,1983.01.08-DeBruyn.pdf
2268,1983,USA,Provoked,M,1983.08.13.b-Goodman.pdf
2269,1983,USA,Provoked,M,1983.01.24-Wynn.pdf
2270,1983,USA,Provoked,M,1983.00.00.b-Carolina-Fishermen.pdf
2271,1983,USA,Unprovoked,F,1983.08.15-Rendenbaugh.pdf
2272,1983,USA,Unprovoked,F,1983.08.13.a-JackieLynn.pdf
2273,1983,USA,Unprovoked,F,1983.07.12.b-Komito.pdf
2274,1983,USA,Unprovoked,M,1983.12.25-Herrin.pdf
2275,1983,USA,Unprovoked,M,1983.11.10.R-Michael-Burns.pdf
2276,1983,USA,Unprovoked,M,1983.10.17.a-Kalein.pdf
2277,1983,USA,Unprovoked,M,1983.10.13-Hundley.pdf
2278,1983,USA,Unprovoked,M,1983.09.04-Kolodny.pdf
2279,1983,USA,Unprovoked,M,1983.08.20.b-RandyWeldon.pdf
2280,1983,USA,Unprovoked,M,1983.06.29-Rosen.pdf
2281,1983,USA,Unprovoked,M,1983.06.20-Skinner.pdf
2282,1983,USA,Unprovoked,M,1983.05.31-Swersky.pdf
2283,1983,USA,Unprovoked,M,1983.05.24-Coulter.pdf
2284,1983,USA,Unprovoked,M,1983.05.21-Popper.pdf
2285,1983,USA,Unprovoked,M,1983.04.19-NV-Schwarzwood.pdf
2286,1983,USA,Unprovoked,M,1983.04.02.b-MarkSteins.pdf
2287,1983,USA,Unprovoked,M,1983.03.10-Lowen.pdf
2288,1983,VANUATU,Unprovoked,M,1983.00.00.c-SwissTourist.pdf
2289,1984,AUSTRALIA,Unprovoked,M,1984.11.30-NicholasBos.pdf
2290,1984,AUSTRALIA,Unprovoked,M,1984.02.11-Pearce.pdf
2291,1984,INDONESIA,Unprovoked,M,1984.08.07-Dorolonda.pdf
2292,1984,MEXICO,Provoked,M,1984.09.11-Ingram.pdf
2293,1984,SOMALIA,Unprovoked,M,1984.03.17-Eleven-stowaways.pdf
2294,1984,SOUTH AFRICA,Unprovoked,M,1984.03.10-Beyers.pdf
2295,1984,SOUTH AFRICA,Unprovoked,M,1984.07.22-Hayman.pdf
2296,1984,SOUTH AFRICA,Provoked,M,1984.02.18-Melville.pdf
2297,1984,SOUTH AFRICA,Provoked,M,1984.02.17-Buckland.pdf
2298,1984,SOUTH AFRICA,Unprovoked,F,1984.01.04-UmlaasCanal.pdf
2299,1984,SOUTH AFRICA,Unprovoked,M,1984.11.08-Monk.pdf
2300,1984,SOUTH AFRICA,Unprovoked,M,1984.07.00-O'Connor.pdf
2301,1984,SOUTH AFRICA,Unprovoked,M,1984.06.15-Doran.pdf
2302,1984,SOUTH AFRICA,Unprovoked,M,1984.05.31-Bosman.pdf
2303,1984,SOUTH AFRICA,Unprovoked,M,1984.03.14-Benvick.pdf
2304,1984,SOUTH AFRICA,Unprovoked,M,1984.01.05-Tennent.pdf
2305,1984,USA,Unprovoked,F,1984.10.17-Dunn.pdf
2306,1984,USA,Unprovoked,F,1984.08.24-Washington.pdf
2307,1984,USA,Unprovoked,M,1984.10.21.b-Peebles.pdf
2308,1984,USA,Provoked,M,1984.11.04-Ferro.pdf
2309,1984,USA,Provoked,M,1984.00.00.b-Reed.pdf
2310,1984,USA,Unprovoked,F,1984.10.21.a-Fletcher.pdf
2311,1984,USA,Unprovoked,F,1984.07.24.b-girl.pdf
2312,1984,USA,Unprovoked,F,1984.07.24.a-Gaytan.pdf
2313,1984,USA,Unprovoked,F,1984.06.03.b-Buecher.pdf
2314,1984,USA,Unprovoked,M,1984.11.11-Stetson.pdf
2315,1984,USA,Unprovoked,M,1984.10.14.a-Westberg.pdf
2316,1984,USA,Unprovoked,M,1984.09.30.b-Rice_Collier.pdf
2317,1984,USA,Unprovoked,M,1984.09.30.a-Parsons_Collier.pdf
2318,1984,USA,Unprovoked,M,1984.09.23-Miller.pdf
2319,1984,USA,Unprovoked,M,1984.09.22.b-ElderlyMale.pdf
2320,1984,USA,Unprovoked,M,1984.09.22.a-AnthonyCarter.pdf
2321,1984,USA,Unprovoked,M,1984.09.17-Cramer_Collier.pdf
2322,1984,USA,Unprovoked,M,1984.09.15-Conger_Collier.pdf
2323,1984,USA,Unprovoked,M,1984.07.01-McConnell.pdf
2324,1984,USA,Unprovoked,M,1984.00.00.a-Schwarze.pdf
2325,1984,VANUATU,Unprovoked,M,1984.06.03-Brem.pdf
2326,1985,AUSTRALIA,Provoked,M,1985.11.11-Lynch.pdf
2327,1985,AUSTRALIA,Unprovoked,F,1985.03.03-Durdin.pdf
2328,1985,IRAN,Unprovoked,M,1985.00.00.a-Fisherman.pdf
2329,1985,ITALY,Unprovoked,M,1985.07.00-Montoya.pdf
2330,1985,SOUTH AFRICA,Unprovoked,M,1985.09.08.b-A.M.pdf
2331,1985,SOUTH AFRICA,Unprovoked,M,1985.01.18-Base.pdf
2332,1985,SOUTH AFRICA,Provoked,M,1985.05.08-Denge.pdf
2333,1985,SOUTH AFRICA,Provoked,M,1985.01.00.a-Coppin.pdf
2334,1985,SOUTH AFRICA,Unprovoked,M,1985.12.22-GarviesBeach.pdf
2335,1985,SOUTH AFRICA,Unprovoked,M,1985.10.24-Gee.pdf
2336,1985,SOUTH AFRICA,Unprovoked,M,1985.01.27-Botha.pdf
2337,1985,SOUTH AFRICA,Unprovoked,M,1985.01.17-Eldridge.pdf
2338,1985,SOUTH AFRICA,Unprovoked,M,1985.01.04-DonJames.pdf
2339,1985,USA,Unprovoked,M,1985.09.05-Justice.pdf
2340,1985,USA,Unprovoked,M,1985.08.20-Prendgeast.pdf
2341,1985,USA,Unprovoked,M,1985.08.17-Sewell.pdf
2342,1985,USA,Provoked,M,1985.11.03-Koune.pdf
2343,1985,USA,Provoked,M,1985.10.05-Doss.pdf
2344,1985,USA,Unprovoked,F,1985.07.25.b-Lyons.pdf
2345,1985,USA,Unprovoked,F,1985.07.19-Steed.pdf
2346,1985,USA,Unprovoked,M,1985.12.10-NV-NorthCarolina.pdf
2347,1985,USA,Unprovoked,M,1985.10.22-Johnson_Collier.pdf
2348,1985,USA,Unprovoked,M,1985.10.18-Thomson.pdf
2349,1985,USA,Unprovoked,M,1985.10.12-DelaCruz.pdf
2350,1985,USA,Unprovoked,M,1985.09.28-Ridge_Collier.pdf
2351,1985,USA,Unprovoked,M,1985.09.08.a-Vorenberg.pdf
2352,1985,USA,Unprovoked,M,1985.08.22-Friedlander.pdf
2353,1985,USA,Unprovoked,M,1985.07.25.a-JasonLee.pdf
2354,1985,USA,Unprovoked,M,1985.05.26-Rodriquez_Collier.pdf
2355,1985,USA,Unprovoked,M,1985.03.16-NV-Zarnowski.pdf
2356,1985,USA,Unprovoked,M,1985.02.18-Massahos_Collier.pdf
2357,1985,USA,Unprovoked,M,1985.02.03-Mesiano.pdf
2358,1985,VANUATU,Unprovoked,M,1985.00.00.f-Vanuatu.pdf
2359,1986,AUSTRALIA,Unprovoked,F,1986.08.03-Bowen-Jones.pdf
2360,1986,AUSTRALIA,Unprovoked,M,1986.05.18-Neumann.pdf
2361,1986,AUSTRALIA,Unprovoked,M,1986.02.01-Adams.pdf
2362,1986,BAHAMAS,Unprovoked,M,1986.12.06.b-Walker.pdf
2363,1986,SOUTH AFRICA,Unprovoked,M,1986.12.04-O'Connor.pdf
2364,1986,SOUTH AFRICA,Unprovoked,M,1986.08.10-DeBruyn.pdf
2365,1986,SOUTH AFRICA,Provoked,M,1986.10.17-Ndlazi.pdf
2366,1986,SOUTH AFRICA,Unprovoked,M,1986.12.31-deWet.pdf
2367,1986,SOUTH AFRICA,Unprovoked,M,1986.12.22-Olls.pdf
2368,1986,SOUTH AFRICA,Unprovoked,M,1986.10.05-Spiers.pdf
2369,1986,SOUTH AFRICA,Unprovoked,M,1986.07.00.a-Gerricke.pdf
2370,1986,SOUTH AFRICA,Unprovoked,M,1986.03.15-Bouwer.pdf
2371,1986,SOUTH AFRICA,Unprovoked,M,1986.03.05-VanDerMerwe.pdf
2372,1986,SOUTH AFRICA,Unprovoked,M,1986.02.18-Carcary.pdf
2373,1986,SOUTH AFRICA,Unprovoked,M,1986.02.17-Fick.pdf
2374,1986,SOUTH AFRICA,Unprovoked,M,1986.02.07-Fourie.pdf
2375,1986,SOUTH AFRICA,Unprovoked,M,1986.02.06-Taljaard.pdf
2376,1986,SOUTH KOREA,Unprovoked,M,1986.05.15-SouthKorea.pdf
2377,1986,SPAIN,Unprovoked,M,1986.04.00-Lloret-de-Mar-diver.pdf
2378,1986,SPAIN,Unprovoked,M,1986.03.18-Diaz.pdf
2379,1986,USA,Unprovoked,F,1986.10.03-Florez.pdf
2380,1986,USA,Unprovoked,M,1986.12.11-Earnhardt.pdf
2381,1986,USA,Unprovoked,M,1986.12.06.a-Gallo.pdf
2382,1986,USA,Unprovoked,M,1986.11.30-Bowen.pdf
2383,1986,USA,Unprovoked,M,1986.11.19-Helm.pdf
2384,1986,USA,Unprovoked,M,1986.11.04-Lund.pdf
2385,1986,USA,Unprovoked,M,1986.10.00-Dubois.pdf
2386,1986,USA,Unprovoked,M,1986.07.09-JackSerafino.pdf
2387,1986,USA,Unprovoked,M,1986.04.20-Chandler.pdf
2388,1986,USA,Unprovoked,M,1986.01.12-Blissel.pdf
2389,1986,USA,Unprovoked,M,1986.00.00-Lagao.pdf
2390,1987,AUSTRALIA,Unprovoked,F,1987.12.13-Shoalhaven.pdf
2391,1987,AUSTRALIA,Provoked,M,1987.05.06-Appleby.pdf
2392,1987,AUSTRALIA,Unprovoked,M,1987.09.18-Gibson.pdf
2393,1987,AUSTRALIA,Unprovoked,M,1987.03.30.b-Butcher.pdf
2394,1987,AUSTRALIA,Unprovoked,M,1987.01.06-Russo.pdf
2395,1987,BAHAMAS,Unprovoked,M,1987.07.09-Bahamas.pdf
2396,1987,BAHAMAS,Unprovoked,M,1987.07.00-Austin.pdf
2397,1987,ITALY,Unprovoked,M,1987.00.00.a-boat-Mattera-Allori.pdf
2398,1987,MONTENEGRO,Unprovoked,M,1987.00.00.b-Budva.pdf
2399,1987,SOUTH AFRICA,Unprovoked,M,1987.11.00-StLucia-scavengin.pdf
2400,1987,SOUTH AFRICA,Unprovoked,M,1987.10.25-Rowe.pdf
2401,1987,SOUTH AFRICA,Unprovoked,M,1987.04.19-Perumal.pdf
2402,1987,SOUTH AFRICA,Unprovoked,M,1987.10.11-DawidSmit.pdf
2403,1987,SOUTH AFRICA,Unprovoked,M,1987.09.13-McCallum.pdf
2404,1987,SOUTH AFRICA,Unprovoked,M,1987.01.28-TommyBotha.pdf
2405,1987,USA,Provoked,M,1987.06.13-Schrutt.pdf
2406,1987,USA,Unprovoked,F,1987.07.12.b-CarolViau.pdf
2407,1987,USA,Unprovoked,F,1987.07.12.a-BrendaKing.pdf
2408,1987,USA,Unprovoked,F,1987.04.18-Vogelino.pdf
2409,1987,USA,Unprovoked,M,1987.12.17-Knipper.pdf
2410,1987,USA,Unprovoked,M,1987.11.21-Tyska.pdf
2411,1987,USA,Unprovoked,M,1987.10.26-Brown_Collier.pdf
2412,1987,USA,Unprovoked,M,1987.08.20-Kritlow.pdf
2413,1987,USA,Unprovoked,M,1987.08.15-Rogers_Collier.pdf
2414,1987,USA,Unprovoked,M,1987.07.21-Emery.pdf
2415,1987,USA,Unprovoked,M,1987.05.25-JosiaMcSpadden.pdf
2416,1987,USA,Unprovoked,M,1987.05.08-Gault.pdf
2417,1987,USA,Unprovoked,M,1987.04.15-Kennedy.pdf
2418,1987,USA,Unprovoked,M,1987.02.28-Landwirth.pdf
2419,1987,VANUATU,Unprovoked,M,1987.04.01-Vanuatu.pdf
2420,1988,AUSTRALIA,Unprovoked,M,1988.01.21-Chun.pdf
2421,1988,AUSTRALIA,Unprovoked,M,1988.11.08-BruceCoucom.pdf
2422,1988,AUSTRALIA,Unprovoked,M,1988.11.07-CedricCoucom.pdf
2423,1988,AUSTRALIA,Unprovoked,M,1988.10.22-Wonham.pdf
2424,1988,AUSTRALIA,Unprovoked,M,1988.10.06-MurrayTaylor.pdf
2425,1988,AUSTRALIA,Unprovoked,M,1988.00.00.c-Kwanten.pdf
2426,1988,BAHAMAS,Unprovoked,M,1988.07.23-Isham.pdf
2427,1988,BAHAMAS,Unprovoked,M,1988.07.19-Press.pdf
2428,1988,BAHAMAS,Unprovoked,M,1988.07.17-Perrine.pdf
2429,1988,BAHAMAS,Unprovoked,M,1988.07.04.a-Nickerson.pdf
2430,1988,BAHAMAS,Unprovoked,M,1988.07.00-Albury.pdf
2431,1988,CHILE,Unprovoked,M,1988.12.15-Avalos.pdf
2432,1988,Fiji,Unprovoked,M,1988.02.02-Fiji-Moceyawa.pdf
2433,1988,ITALY,Unprovoked,M,1988.08.22.a-Ippocampo.pdf
2434,1988,JAPAN,Unprovoked,M,1988.08.19-Japan.pdf
2435,1988,REUNION,Unprovoked,M,1988.04.28-Reunion.pdf
2436,1988,REUNION,Unprovoked,M,1988.03.14-Mousseau.pdf
2437,1988,SOUTH AFRICA,Unprovoked,F,1988.04.10-arm.pdf
2438,1988,SOUTH AFRICA,Unprovoked,M,1988.01.27-Everitt.pdf
2439,1988,SOUTH AFRICA,Provoked,M,1988.01.06-McKay.pdf
2440,1988,SOUTH AFRICA,Unprovoked,F,1988.02.13-Belinda_vanSchalkwyck.pdf
2441,1988,SOUTH AFRICA,Unprovoked,M,1988.06.19-VanRensburg.pdf
2442,1988,SOUTH AFRICA,Unprovoked,M,1988.03.16-Naidoo.pdf
2443,1988,SOUTH AFRICA,Unprovoked,M,1988.02.14-Schaeffer.pdf
2444,1988,SOUTH KOREA,Unprovoked,F,1988.05.27-Ko Bong-se.pdf
2445,1988,USA,Unprovoked,M,1988.04.15.b-AveryGoo.pdf
2446,1988,USA,Provoked,M,1988.08.22.b-Beevers.pdf
2447,1988,USA,Provoked,M,1988.01.14-Chip.pdf
2448,1988,USA,Unprovoked,F,1988.10.00-SallyJoScott.pdf
2449,1988,USA,Unprovoked,F,1988.09.13.b-Hadden.pdf
2450,1988,USA,Unprovoked,F,1988.07.11-female_Jensen Beach.pdf
2451,1988,USA,Unprovoked,F,1988.03.31-Schaefer.pdf
2452,1988,USA,Unprovoked,M,1988.10.23-Kapan_Collier.pdf
2453,1988,USA,Unprovoked,M,1988.10.14-Shulman.pdf
2454,1988,USA,Unprovoked,M,1988.10.11-Goodson.pdf
2455,1988,USA,Unprovoked,M,1988.10.10-Turowski.pdf
2456,1988,USA,Unprovoked,M,1988.09.28-Garvin.pdf
2457,1988,USA,Unprovoked,M,1988.09.13.a-Martin.pdf
2458,1988,USA,Unprovoked,M,1988.08.11-LaFazio_Collier.pdf
2459,1988,USA,Unprovoked,M,1988.07.04.b-Bourgeois.pdf
2460,1988,USA,Unprovoked,M,1988.06.16-diver.pdf
2461,1988,USA,Unprovoked,M,1988.06.09-Dotter.pdf
2462,1988,USA,Unprovoked,M,1988.06.05-JasonJones.pdf
2463,1988,USA,Unprovoked,M,1988.06.01-DeCora.pdf
2464,1988,USA,Unprovoked,M,1988.05.10-Barone.pdf
2465,1988,USA,Unprovoked,M,1988.05.04-Rhoades.pdf
2466,1988,USA,Unprovoked,M,1988.04.24-Rudy_Collier.pdf
2467,1988,USA,Unprovoked,M,1988.04.15.a-Nicholson.pdf
2468,1988,USA,Unprovoked,M,1988.04.14.b-KennyBurns.pdf
2469,1988,USA,Unprovoked,M,1988.04.14.a-Costa.pdf
2470,1988,USA,Unprovoked,M,1988.03.25-Kawado.pdf
2471,1989,AUSTRALIA,Unprovoked,M,1989.03.04-Courtenay.pdf
2472,1989,AUSTRALIA,Unprovoked,M,1989.12.02-Preston.pdf
2473,1989,AUSTRALIA,Provoked,M,1989.08.29-Richardson.pdf
2474,1989,AUSTRALIA,Provoked,M,1989.08.06.R-Hislop.pdf
2475,1989,AUSTRALIA,Unprovoked,F,1989.10.29.R-Kaesler.pdf
2476,1989,AUSTRALIA,Unprovoked,M,1989.12.03-Johnson.pdf
2477,1989,AUSTRALIA,Unprovoked,M,1989.11.22-White.pdf
2478,1989,AUSTRALIA,Unprovoked,M,1989.11.02-Fredriksen.pdf
2479,1989,AUSTRALIA,Unprovoked,M,1989.10.22-Jillet.pdf
2480,1989,AUSTRALIA,Unprovoked,M,1989.10.01-Benson.pdf
2481,1989,AUSTRALIA,Unprovoked,M,1989.08.13-Guy.pdf
2482,1989,AUSTRALIA,Unprovoked,M,1989.03.09-Foale.pdf
2483,1989,AUSTRALIA,Unprovoked,M,1989.01.03-McGuire.pdf
2484,1989,BAHAMAS,Unprovoked,F,1989.08.09-StClair.pdf
2485,1989,ITALY,Unprovoked,M,1989.06.06-Bocedi.pdf
2486,1989,ITALY,Unprovoked,M,1989.02.02-Constanzo.pdf
2487,1989,JAPAN,Unprovoked,M,1989.06.00-Sea-of-Japan.pdf
2488,1989,PAPUA NEW GUINEA,Unprovoked,F,1989.00.00.b-Halstead
2489,1989,REUNION,Unprovoked,M,1989.07.19-Giraud.pdf
2490,1989,SOUTH AFRICA,Provoked,M,1989.02.19.R-DeJager.pdf
2491,1989,SOUTH AFRICA,Unprovoked,M,1989.11.18-VanNiekerk.pdf
2492,1989,SOUTH AFRICA,Unprovoked,M,1989.09.17-GerjoVanNiekerk.pdf
2493,1989,SOUTH AFRICA,Unprovoked,M,1989.08.22.a-vonBroembsen.pdf
2494,1989,SOUTH AFRICA,Unprovoked,M,1989.07.20-Razzano.pdf
2495,1989,SOUTH AFRICA,Unprovoked,M,1989.06.05-Jacobs.pdf
2496,1989,SOUTH AFRICA,Unprovoked,M,1989.06.03-Krouse.pdf
2497,1989,SOUTH AFRICA,Unprovoked,M,1989.02.15-Abel.pdf
2498,1989,SOUTH AFRICA,Unprovoked,M,1989.01.20.a-Sarjoo.pdf
2499,1989,USA,Unprovoked,M,1989.11.12-Malek.pdf
2500,1989,USA,Unprovoked,M,1989.10.14-Mehl.pdf
2501,1989,USA,Unprovoked,M,1989.10.08-Nunnally.pdf
2502,1989,USA,Unprovoked,M,1989.01.26.b-Stoddard.pdf
2503,1989,USA,Provoked,M,1989.12.19-Sohswel.pdf
2504,1989,USA,Provoked,M,1989.09.13-Swafford.pdf
2505,1989,USA,Provoked,M,1989.09.03-Stroup.pdf
2506,1989,USA,Unprovoked,F,1989.07.07-Richbourg.pdf
2507,1989,USA,Unprovoked,F,1989.01.26.a-McAllister_Collier.pdf
2508,1989,USA,Unprovoked,M,1989.10.11-Largent.pdf
2509,1989,USA,Unprovoked,M,1989.09.09-Tisserand_Collier.pdf
2510,1989,USA,Unprovoked,M,1989.09.09.a-Ballard.pdf
2511,1989,USA,Unprovoked,M,1989.08.22.b-McKnight.pdf
2512,1989,USA,Unprovoked,M,1989.07.14-JohnO'Brien.pdf
2513,1989,USA,Unprovoked,M,1989.06.29-Paden.pdf
2514,1989,USA,Unprovoked,M,1989.06.17-Loe.pdf
2515,1989,USA,Unprovoked,M,1989.04.23-Scherger.pdf
2516,1989,USA,Unprovoked,M,1989.04.12-Harms_Collier.pdf
2517,1989,USA,Unprovoked,M,1989.04.03-McLain.pdf
2518,1989,USA,Unprovoked,M,1989.04.00-Allen.pdf
2519,1989,USA,Unprovoked,M,1989.01.20.b-Dunnam.pdf
2520,1989,USA,Unprovoked,M,1989.01.08-Ahlstrand.pdf
2521,1989,USA,Unprovoked,M,1989.00.00.a-Virginia-spearfisherman.pdf
2522,1990,AUSTRALIA,Unprovoked,F,1990.05.10.b-Sydney-woman.pdf
2523,1990,AUSTRALIA,Unprovoked,M,1990.11.28-Pignolet.pdf
2524,1990,AUSTRALIA,Unprovoked,M,1990.10.27-Coleman.pdf
2525,1990,AUSTRALIA,Unprovoked,M,1990.10.25-Goolwa-Surfer.pdf
2526,1990,AUSTRALIA,Unprovoked,M,1990.05.10.a-German-male.pdf
2527,1990,AUSTRALIA,Unprovoked,M,1990.04.09-Fleming.pdf
2528,1990,AUSTRALIA,Unprovoked,M,1990.04.08-Bullen.pdf
2529,1990,AUSTRALIA,Unprovoked,M,1990.04.07-AmericanTourist.pdf
2530,1990,AUSTRALIA,Unprovoked,M,1990.04.06-TonyPatton.pdf
2531,1990,BAHAMAS,Unprovoked,M,1990.06.23-Cease.pdf
2532,1990,FIJI,Unprovoked,M,1990.03.24-Rockefeller.pdf
2533,1990,REUNION,Unprovoked,M,1990.03.05-Reunion.pdf
2534,1990,SOUTH AFRICA,Unprovoked,M,1990.12.26-NV-SouthAfrica.pdf
2535,1990,SOUTH AFRICA,Unprovoked,F,1990.06.24 - Price.pdf
2536,1990,SOUTH AFRICA,Unprovoked,M,1990.09.15-Gasant.pdf
2537,1990,SOUTH AFRICA,Unprovoked,M,1990.05.06-Forrester.pdf
2538,1990,SOUTH AFRICA,Unprovoked,M,1990.04.14-Botha.pdf
2539,1990,USA,Unprovoked,M,1990.09.05 - Hinton_Collier.pdf
2540,1990,USA,Unprovoked,M,1990.08.30-Mortimer.pdf
2541,1990,USA,Unprovoked,F,1990.11.03-Tavares_Collier.pdf
2542,1990,USA,Unprovoked,F,1990.07.22-Greem.pdf
2543,1990,USA,Unprovoked,M,1990.11.01-Cornell.pdf
2544,1990,USA,Unprovoked,M,1990.10.30.b-RobertSpratt.pdf
2545,1990,USA,Unprovoked,M,1990.10.30.a-Mark Evans.pdf
2546,1990,USA,Unprovoked,M,1990.10.20-Demers.pdf
2547,1990,USA,Unprovoked,M,1990.10.15-Filzer.pdf
2548,1990,USA,Unprovoked,M,1990.10.12-GabeMartino.pdf
2549,1990,USA,Unprovoked,M,1990.09.08-Orr_Collier.pdf
2550,1990,USA,Unprovoked,M,1990.08.28-Swan_Collier.pdf
2551,1990,USA,Unprovoked,M,1990.08.19.b-Surfer.pdf
2552,1990,USA,Unprovoked,M,1990.08.19.a-b-Allen.pdf
2553,1990,USA,Unprovoked,M,1990.07.08-Holloway.pdf
2554,1990,USA,Unprovoked,M,1990.04.01-Peacock.pdf
2555,1990,USA,Unprovoked,M,1990.02.17-Tanaka.pdf
2556,1990,USA,Unprovoked,M,1990.02.05-Ferguson.pdf
2557,1990,USA,Unprovoked,M,1990.01.12-Sullivan_Collier.pdf
2558,1990,USA,Unprovoked,M,1990.00.00-NV-Pensacola.pdf
2559,1991,AUSTRALIA,Provoked,M,1991.08.30-fisherman.pdf
2560,1991,AUSTRALIA,Unprovoked,M,1991.11.00-Wittorff.pdf
2561,1991,AUSTRALIA,Unprovoked,M,1991.09.08-Lee.pdf
2562,1991,AUSTRALIA,Unprovoked,M,1991.03.03-Puliak.pdf
2563,1991,AUSTRALIA,Unprovoked,M,1991.01.19-Sproule.pdf
2564,1991,AUSTRALIA,Unprovoked,M,1991.01.09-Kenny.pdf
2565,1991,AUSTRALIA,Unprovoked,M,1991.01.00-Hodgson.pdf
2566,1991,BAHAMAS,Unprovoked,M,1991.09.19-Huneidi.pdf
2567,1991,HONG KONG,Unprovoked,F,1991.06.07.a-YeungTam-ho.pdf
2568,1991,HONG KONG,Unprovoked,M,1991.06.29-NV-HongKong.pdf
2569,1991,HONG KONG,Unprovoked,M,1991.06.28-HongKong.pdf
2570,1991,ITALY,Unprovoked,F,1991.07.30-Ivana-Iacaccia.pdf
2571,1991,REUNION,Unprovoked,M,1991.07.01.b-Llovera.pdf
2572,1991,SOUTH AFRICA,Unprovoked,M,1991.05.19-Marais-Jordaan.pdf
2573,1991,SOUTH AFRICA,Unprovoked,M,1991.02.12-Hayman.pdf
2574,1991,USA,Provoked,M,1991.11.14-Saenza.pdf
2575,1991,USA,Provoked,M,1991.08.09-Donnell.pdf
2576,1991,USA,Unprovoked,F,1991.11.26.b-Morrell.pdf
2577,1991,USA,Unprovoked,F,1991.11.26.a-Sourisseau.pdf
2578,1991,USA,Unprovoked,F,1991.08.12-Johnson.pdf
2579,1991,USA,Unprovoked,M,1991.12.04-Abernathy_Collier.pdf
2580,1991,USA,Unprovoked,M,1991.11.19-Park.pdf
2581,1991,USA,Unprovoked,M,1991.10.12-CliffTurner.pdf
2582,1991,USA,Unprovoked,M,1991.10.05-Ferreira_Collier.pdf
2583,1991,USA,Unprovoked,M,1991.08.26-Hibshman.pdf
2584,1991,USA,Unprovoked,M,1991.07.27-Yarber.pdf
2585,1991,USA,Unprovoked,M,1991.07.18-Myers.pdf
2586,1991,USA,Unprovoked,M,1991.07.07-Garcia.pdf
2587,1991,USA,Unprovoked,M,1991.07.01.a-Larsen_Collier.pdf
2588,1991,USA,Unprovoked,M,1991.07.00-Hootman.pdf
2589,1991,USA,Unprovoked,M,1991.06.26-JoeBosque.pdf
2590,1991,USA,Unprovoked,M,1991.06.07.b-LePrevost.pdf
2591,1991,USA,Unprovoked,M,1991.05.26-Betz.pdf
2592,1991,USA,Unprovoked,M,1991.04.16.b-BaltimoreAquarium.pdf
2593,1991,USA,Unprovoked,M,1991.04.03-Wenke.pdf
2594,1991,USA,Unprovoked,M,1991.02.24-Franciscone_Collier.pdf
2595,1992,AUSTRALIA,Unprovoked,M,1992.02.09-Fitzpatrick.pdf
2596,1992,AUSTRALIA,Unprovoked,M,1992.10.15-Gannicott.pdf
2597,1992,AUSTRALIA,Unprovoked,M,1992.10.01-Docherty.pdf
2598,1992,AUSTRALIA,Unprovoked,M,1992.08.25-Bates.pdf
